read_id	read_length	left_orientation	left_score	left_aln_primer_bases	left_matches	left_mismatches	left_identity	left_primer_coverage	left_window_start	left_window_end	right_orientation	right_score	right_aln_primer_bases	right_matches	right_mismatches	right_identity	right_primer_coverage	right_window_start	right_window_end	left_hit	right_hit	flanked	flanked_orientation
1862_HG8Z82_1	281	R1	18.0	20	13	7	0.65	1.0	34	55	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
1863_HG8Z82_1	808	R1	36.0	20	18	2	0.9	1.0	2	20	R1_rc	36.0	20	18	2	0.9	1.0	61	79	True	True	True	R1|R1_rc
1864_HG8Z82_1	242	R1	21.0	20	15	5	0.75	1.0	59	80	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
1865_HG8Z82_1	689	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1866_HG8Z82_1	304	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1867_HG8Z82_1	242	R1	40.0	20	20	0	1.0	1.0	7	27	R1	18.0	20	15	5	0.75	1.0	0	25	True	False	False	NA
1868_HG8Z82_1	1493	R1	34.0	20	18	2	0.9	1.0	2	21	R1_rc	20.0	20	10	10	0.5	1.0	69	79	True	False	False	NA
1869_HG8Z82_1	462	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	20.5	20	16	4	0.8	1.0	6	33	True	True	True	R1|R1_rc
1870_HG8Z82_1	950	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1871_HG8Z82_1	608	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	19.0	20	18	2	0.9	1.0	2	37	True	True	True	R1|R1_rc
1872_HG8Z82_1	311	R1_rc	16.5	20	17	3	0.85	1.0	0	34	R1_rc	31.0	20	18	2	0.9	1.0	59	80	True	True	True	R1_rc|R1_rc
1873_HG8Z82_1	844	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	33.0	20	18	2	0.9	1.0	17	38	True	True	True	R1|R1_rc
1874_HG8Z82_1	614	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	4	24	True	True	True	R1|R1_rc
1875_HG8Z82_1	397	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1876_HG8Z82_1	800	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	22	42	True	True	True	R1|R1_rc
1877_HG8Z82_1	2499	R1	37.0	20	19	1	0.95	1.0	0	20	R1	17.5	20	14	6	0.7	1.0	44	67	True	False	False	NA
1878_HG8Z82_1	1194	R1	31.0	20	17	3	0.85	1.0	1	21	R1_rc	22.0	20	11	9	0.55	1.0	69	80	True	False	False	NA
1879_HG8Z82_1	606	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1880_HG8Z82_1	982	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	30.0	20	17	3	0.85	1.0	60	80	True	True	True	R1|R1_rc
1881_HG8Z82_1	667	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1882_HG8Z82_1	323	R1	40.0	20	20	0	1.0	1.0	0	20	R1	16.0	20	15	5	0.75	1.0	53	81	True	False	False	NA
1883_HG8Z82_1	680	R1_rc	17.5	20	14	6	0.7	1.0	42	66	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
1884_HG8Z82_1	477	R1	17.0	20	11	9	0.55	1.0	29	45	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
1885_HG8Z82_1	1016	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	38.0	20	19	1	0.95	1.0	9	28	True	True	True	R1|R1_rc
1886_HG8Z82_1	379	R1	38.0	20	19	1	0.95	1.0	0	19	R1_rc	18.0	20	11	9	0.55	1.0	6	20	True	False	False	NA
1887_HG8Z82_1	324	R1	16.0	20	16	4	0.8	1.0	39	67	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1888_HG8Z82_1	121	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1889_HG8Z82_1	690	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	60	80	True	True	True	R1|R1_rc
1890_HG8Z82_1	202	R1	16.5	20	16	4	0.8	1.0	19	50	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1891_HG8Z82_1	800	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1892_HG8Z82_1	310	R1	17.0	20	14	6	0.7	1.0	42	64	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
1893_HG8Z82_1	455	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	38.0	20	19	1	0.95	1.0	59	78	True	True	True	R1|R1_rc
1894_HG8Z82_1	688	R1	34.0	20	17	3	0.85	1.0	3	20	R1_rc	34.0	20	17	3	0.85	1.0	62	79	True	True	True	R1|R1_rc
1895_HG8Z82_1	338	R1	40.0	20	20	0	1.0	1.0	0	20	R1	27.0	20	17	3	0.85	1.0	12	35	True	True	True	R1|R1
1896_HG8Z82_1	554	R1	37.5	20	20	0	1.0	1.0	0	22	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1897_HG8Z82_1	1513	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	33.0	20	18	2	0.9	1.0	60	80	True	True	True	R1|R1_rc
1898_HG8Z82_1	972	R1	37.0	20	19	1	0.95	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1899_HG8Z82_1	770	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1900_HG8Z82_1	1229	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	33.0	20	19	1	0.95	1.0	24	46	True	True	True	R1|R1_rc
1901_HG8Z82_1	241	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	17.5	20	16	4	0.8	1.0	26	51	True	True	True	R1|R1_rc
1902_HG8Z82_1	1430	R1	40.0	20	20	0	1.0	1.0	0	20	R1	18.0	20	14	6	0.7	1.0	9	30	True	False	False	NA
1903_HG8Z82_1	296	R1	40.0	20	20	0	1.0	1.0	0	20	R1	17.0	20	12	8	0.6	1.0	37	55	True	False	False	NA
1904_HG8Z82_1	817	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1905_HG8Z82_1	1117	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1906_HG8Z82_1	1542	R1_rc	17.5	20	14	6	0.7	1.0	61	82	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
1907_HG8Z82_1	267	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1908_HG8Z82_1	373	R1	38.0	20	19	1	0.95	1.0	1	20	R1_rc	18.0	20	14	6	0.7	1.0	30	52	True	False	False	NA
1909_HG8Z82_1	451	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1910_HG8Z82_1	511	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1911_HG8Z82_1	1094	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	16.0	20	12	8	0.6	1.0	65	84	True	False	False	NA
1912_HG8Z82_1	1255	R1	36.0	20	19	1	0.95	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1913_HG8Z82_1	271	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	18.0	20	15	5	0.75	1.0	35	60	True	False	False	NA
1914_HG8Z82_1	1477	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1915_HG8Z82_1	545	R1	17.5	20	16	4	0.8	1.0	35	65	R1	16.5	20	13	7	0.65	1.0	3	24	True	False	False	NA
1916_HG8Z82_1	355	R1	18.0	20	15	5	0.75	1.0	19	43	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
1917_HG8Z82_1	1416	R1	37.5	20	20	0	1.0	1.0	0	22	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1918_HG8Z82_1	958	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	25.5	20	16	4	0.8	1.0	31	52	True	True	True	R1|R1_rc
1919_HG8Z82_1	790	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1920_HG8Z82_1	375	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1921_HG8Z82_1	1618	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1922_HG8Z82_1	284	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1923_HG8Z82_1	1021	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1924_HG8Z82_1	352	R1	40.0	20	20	0	1.0	1.0	7	27	R1	22.0	20	16	4	0.8	1.0	11	33	True	True	True	R1|R1
1925_HG8Z82_1	240	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	22.0	20	15	5	0.75	1.0	59	80	True	False	False	NA
1926_HG8Z82_1	1683	R1_rc	21.5	20	15	5	0.75	1.0	51	74	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
1927_HG8Z82_1	682	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1928_HG8Z82_1	842	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1929_HG8Z82_1	537	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1930_HG8Z82_1	914	R1	40.0	20	20	0	1.0	1.0	0	20	R1	17.0	20	14	6	0.7	1.0	14	36	True	False	False	NA
1931_HG8Z82_1	1135	R1	33.0	20	18	2	0.9	1.0	0	20	R1_rc	29.0	20	17	3	0.85	1.0	61	81	True	True	True	R1|R1_rc
1932_HG8Z82_1	621	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1933_HG8Z82_1	1062	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1934_HG8Z82_1	406	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1935_HG8Z82_1	845	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1936_HG8Z82_1	386	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1937_HG8Z82_1	353	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1938_HG8Z82_1	890	R1	21.5	20	14	6	0.7	1.0	27	47	R1_rc	18.0	20	17	3	0.85	1.0	42	76	False	True	False	NA
1939_HG8Z82_1	432	R1	33.0	20	20	0	1.0	1.0	0	28	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1940_HG8Z82_1	660	R1	38.0	20	19	1	0.95	1.0	1	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1941_HG8Z82_1	1406	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1942_HG8Z82_1	673	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1943_HG8Z82_1	115	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
1944_HG8Z82_1	403	R1_rc	18.5	20	16	4	0.8	1.0	41	70	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1_rc|R1_rc
1945_HG8Z82_1	318	R1_rc	19.0	20	12	8	0.6	1.0	3	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
1946_HG8Z82_1	461	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1947_HG8Z82_1	1620	R1	40.0	20	20	0	1.0	1.0	7	27	R1	17.0	20	15	5	0.75	1.0	3	31	True	False	False	NA
1948_HG8Z82_1	510	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	35.0	20	18	2	0.9	1.0	28	47	True	True	True	R1|R1_rc
1949_HG8Z82_1	521	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	57	77	True	True	True	R1|R1_rc
1950_HG8Z82_1	1236	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1951_HG8Z82_1	310	R1_rc	17.5	20	14	6	0.7	1.0	61	82	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
1952_HG8Z82_1	373	R1	40.0	20	20	0	1.0	1.0	0	20	R1	17.0	20	16	4	0.8	1.0	32	63	True	True	True	R1|R1
1953_HG8Z82_1	2235	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1954_HG8Z82_1	491	R1	38.0	20	19	1	0.95	1.0	1	20	R1_rc	15.0	20	15	5	0.75	1.0	2	33	True	False	False	NA
1955_HG8Z82_1	1318	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1956_HG8Z82_1	697	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1957_HG8Z82_1	238	R1_rc	18.0	20	17	3	0.85	1.0	9	37	R1_rc	20.0	20	10	10	0.5	1.0	69	79	True	False	False	NA
1958_HG8Z82_1	437	R1	40.0	20	20	0	1.0	1.0	0	20	R1	16.0	20	15	5	0.75	1.0	53	81	True	False	False	NA
1959_HG8Z82_1	882	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	37.5	20	20	0	1.0	1.0	57	79	True	True	True	R1|R1_rc
1960_HG8Z82_1	396	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1961_HG8Z82_1	618	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1962_HG8Z82_1	785	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1963_HG8Z82_1	1304	R1	31.0	20	17	3	0.85	1.0	1	20	R1_rc	40.0	20	20	0	1.0	1.0	60	80	True	True	True	R1|R1_rc
1964_HG8Z82_1	413	R1	32.0	20	18	2	0.9	1.0	1	21	R1	24.0	20	16	4	0.8	1.0	29	50	True	True	True	R1|R1
1965_HG8Z82_1	794	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1966_HG8Z82_1	414	R1_rc	16.0	20	14	6	0.7	1.0	24	49	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
1967_HG8Z82_1	334	R1	40.0	20	20	0	1.0	1.0	0	20	R1	16.0	20	15	5	0.75	1.0	53	81	True	False	False	NA
1968_HG8Z82_1	834	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	27.0	20	15	5	0.75	1.0	63	80	True	False	False	NA
1969_HG8Z82_1	377	R1_rc	18.5	20	18	2	0.9	1.0	31	67	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1_rc|R1_rc
1970_HG8Z82_1	636	R1	38.0	20	19	1	0.95	1.0	1	20	R1	16.5	20	13	7	0.65	1.0	3	24	True	False	False	NA
1971_HG8Z82_1	1232	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1972_HG8Z82_1	145	R1	40.0	20	20	0	1.0	1.0	0	20	R1	19.0	20	17	3	0.85	1.0	35	65	True	True	True	R1|R1
1973_HG8Z82_1	236	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	35.0	20	18	2	0.9	1.0	59	78	True	True	True	R1|R1_rc
1974_HG8Z82_1	390	R1	18.5	20	12	8	0.6	1.0	64	81	R1_rc	18.0	20	15	5	0.75	1.0	14	39	False	False	False	NA
1975_HG8Z82_1	499	R1	16.0	20	14	6	0.7	1.0	28	48	R1_rc	40.0	20	20	0	1.0	1.0	52	72	False	True	False	NA
1976_HG8Z82_1	1756	R1	36.0	20	19	1	0.95	1.0	0	20	R1	18.0	20	14	6	0.7	1.0	24	51	True	False	False	NA
1977_HG8Z82_1	654	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	18.5	20	16	4	0.8	1.0	9	38	True	True	True	R1|R1_rc
1978_HG8Z82_1	1175	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1979_HG8Z82_1	330	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1980_HG8Z82_1	874	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	20.0	20	16	4	0.8	1.0	36	61	True	True	True	R1|R1_rc
1981_HG8Z82_1	1108	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1982_HG8Z82_1	1524	R1_rc	16.5	20	15	5	0.75	1.0	32	62	R1_rc	22.5	20	16	4	0.8	1.0	53	77	False	True	False	NA
1983_HG8Z82_1	625	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1984_HG8Z82_1	1377	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1985_HG8Z82_1	528	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	15.0	20	12	8	0.6	1.0	51	69	True	False	False	NA
1986_HG8Z82_1	1774	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1987_HG8Z82_1	801	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1988_HG8Z82_1	1259	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1989_HG8Z82_1	1447	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1990_HG8Z82_1	1855	R1	40.0	20	20	0	1.0	1.0	0	20	R1	16.5	20	13	7	0.65	1.0	24	46	True	False	False	NA
1991_HG8Z82_1	401	R1_rc	21.5	20	17	3	0.85	1.0	39	69	R1	21.5	20	18	2	0.9	1.0	6	36	True	True	True	R1_rc|R1
1992_HG8Z82_1	394	R1	38.0	20	19	1	0.95	1.0	1	20	R1_rc	38.0	20	19	1	0.95	1.0	60	79	True	True	True	R1|R1_rc
1993_HG8Z82_1	635	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1994_HG8Z82_1	1071	R1	40.0	20	20	0	1.0	1.0	0	20	R1	22.0	20	16	4	0.8	1.0	17	45	True	True	True	R1|R1
1995_HG8Z82_1	1045	R1_rc	20.5	20	17	3	0.85	1.0	36	65	R1_rc	17.5	20	14	6	0.7	1.0	37	58	True	False	False	NA
1996_HG8Z82_1	440	R1	40.0	20	20	0	1.0	1.0	0	20	R1	20.0	20	13	7	0.65	1.0	4	22	True	False	False	NA
1997_HG8Z82_1	2390	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
1998_HG8Z82_1	720	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	18.0	20	15	5	0.75	1.0	39	63	True	False	False	NA
1999_HG8Z82_1	681	R1_rc	19.0	20	14	6	0.7	1.0	37	58	R1_rc	17.0	20	14	6	0.7	1.0	16	39	False	False	False	NA
2000_HG8Z82_1	1442	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
2001_HG8Z82_1	383	R1	32.0	20	16	4	0.8	1.0	4	20	R1_rc	34.0	20	17	3	0.85	1.0	63	80	True	True	True	R1|R1_rc
2002_HG8Z82_1	1576	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
2003_HG8Z82_1	512	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	28.0	20	16	4	0.8	1.0	62	82	True	True	True	R1|R1_rc
2004_HG8Z82_1	453	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
2005_HG8Z82_1	1271	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
2006_HG8Z82_1	737	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	37.0	20	19	1	0.95	1.0	59	79	True	True	True	R1|R1_rc
2007_HG8Z82_1	220	R1	40.0	20	20	0	1.0	1.0	0	20	R1	18.5	20	14	6	0.7	1.0	10	32	True	False	False	NA
2008_HG8Z82_1	456	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
2009_HG8Z82_1	1693	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	32.0	20	16	4	0.8	1.0	64	80	True	True	True	R1|R1_rc
2010_HG8Z82_1	226	R1	29.0	20	18	2	0.9	1.0	0	22	R1	18.0	20	16	4	0.8	1.0	51	79	True	True	True	R1|R1
2011_HG8Z82_1	557	R1	20.0	20	12	8	0.6	1.0	48	64	R1_rc	38.0	20	20	0	1.0	1.0	59	80	False	True	False	NA
2012_HG8Z82_1	443	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
2013_HG8Z82_1	1146	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
2014_HG8Z82_1	502	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
2015_HG8Z82_1	1528	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
2016_HG8Z82_1	277	R1_rc	18.0	20	18	2	0.9	1.0	0	36	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1_rc|R1_rc
2017_HG8Z82_1	738	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
2018_HG8Z82_1	2172	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
2019_HG8Z82_1	881	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
2020_HG8Z82_1	464	R1	40.0	20	20	0	1.0	1.0	0	20	R1	23.5	20	16	4	0.8	1.0	22	47	True	True	True	R1|R1
2021_HG8Z82_1	1406	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
2022_HG8Z82_1	819	R1	38.0	20	19	1	0.95	1.0	1	20	R1	16.5	20	13	7	0.65	1.0	2	23	True	False	False	NA
2023_HG8Z82_1	417	R1_rc	22.0	20	15	5	0.75	1.0	31	51	R1	20.5	20	15	5	0.75	1.0	9	32	False	False	False	NA
2024_HG8Z82_1	329	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
2025_HG8Z82_1	171	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	19.5	20	18	2	0.9	1.0	3	35	True	True	True	R1|R1_rc
2026_HG8Z82_1	1195	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	14.5	20	13	7	0.65	1.0	46	69	True	False	False	NA
2027_HG8Z82_1	927	R1	40.0	20	20	0	1.0	1.0	0	20	R1	19.5	20	15	5	0.75	1.0	26	50	True	False	False	NA
2028_HG8Z82_1	344	R1	40.0	20	20	0	1.0	1.0	0	20	R1	19.5	20	14	6	0.7	1.0	26	47	True	False	False	NA
2029_HG8Z82_1	1405	R1	38.0	20	19	1	0.95	1.0	1	20	R1_rc	18.5	20	16	4	0.8	1.0	32	62	True	True	True	R1|R1_rc
2030_HG8Z82_1	346	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
2031_HG8Z82_1	1337	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
2032_HG8Z82_1	1253	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
2033_HG8Z82_1	378	R1_rc	18.0	20	13	7	0.65	1.0	43	63	R1	16.5	20	17	3	0.85	1.0	25	54	False	True	False	NA
